PostalCode|zones_name|zones_region|subzones_name|postal_code_source
658234|Bukit Batok|West Region||CONDO
58727|Outram|Central Region||CONDO
249773|Tanglin|Central Region||CONDO
546104|Hougang|North East Region||CONDO
757188|Sembawang|North Region||CONDO
518701|Pasir Ris|East Region||CONDO
589658|Bukit Timah|Central Region||CONDO
539608|Hougang|North East Region||CONDO
759252|Mandai|North Region||CONDO
126846|Clementi|West Region||CONDO
558619|Serangoon|North East Region||CONDO
658244|Bukit Batok|West Region||CONDO
129201|Clementi|West Region||CONDO
398416|Geylang|Central Region||CONDO
428122|Geylang|Central Region||CONDO
598175|Bukit Timah|Central Region||CONDO
534955|Serangoon|North East Region||CONDO
595001|Bukit Timah|Central Region||CONDO
809660|Ang Mo Kio|North East Region||CONDO
328784|Novena|Central Region||CONDO
768427|Yishun|North Region||CONDO
466588|Bedok|East Region||CONDO
357704|Serangoon|North East Region||CONDO
359027|Serangoon|North East Region||CONDO
328702|Kallang|Central Region||CONDO
126832|Clementi|West Region||CONDO
438749|Geylang|Central Region||CONDO
469565|Bedok|East Region||CONDO
554871|Serangoon|North East Region||CONDO
568979|Ang Mo Kio|North East Region||CONDO
416295|Bedok|East Region||CONDO
507162|Pasir Ris|East Region||CONDO
786183|Yishun|North Region||CONDO
789617|Ang Mo Kio|North East Region||CONDO
98531|Southern Islands|Central Region||CONDO
806115|Serangoon|North East Region||CONDO
467412|Bedok|East Region||CONDO
648602|Jurong West|West Region||CONDO
426411|Geylang|Central Region||CONDO
786170|Yishun|North Region||CONDO
786156|Yishun|North Region||CONDO
648357|Jurong West|West Region||CONDO
436923|Kallang|Central Region||CONDO
528808|Tampines|East Region||CONDO
439190|Geylang|Central Region||CONDO
786159|Yishun|North Region||CONDO
778893|Yishun|North Region||CONDO
544984|Sengkang|North East Region||CONDO
658312|Bukit Batok|West Region||CONDO
479293|Bedok|East Region||CONDO
806787|Serangoon|North East Region||CONDO
277299|Bukit Timah|Central Region||CONDO
399750|Geylang|Central Region||CONDO
358463|Toa Payoh|Central Region||CONDO
486927|Bedok|East Region||CONDO
248732|Tanglin|Central Region||CONDO
278909|Bukit Timah|Central Region||CONDO
369165|Toa Payoh|Central Region||CONDO
388502|Geylang|Central Region||CONDO
278553|Bukit Timah|Central Region||CONDO
427897|Geylang|Central Region||CONDO
534196|Hougang|North East Region||CONDO
569952|Ang Mo Kio|North East Region||CONDO
467303|Bedok|East Region||CONDO
437995|Marine Parade|Central Region||CONDO
307842|Novena|Central Region||CONDO
278649|Bukit Timah|Central Region||CONDO
545636|Serangoon|North East Region||CONDO
658246|Bukit Batok|West Region||CONDO
338520|Kallang|Central Region||CONDO
786163|Yishun|North Region||CONDO
118689|Queenstown|Central Region||CONDO
466098|Bedok|East Region||CONDO
658238|Bukit Batok|West Region||CONDO
557953|Serangoon|North East Region||CONDO
554535|Serangoon|North East Region||CONDO
278865|Bukit Timah|Central Region||CONDO
436638|Marine Parade|Central Region||CONDO
757140|Sembawang|North Region||CONDO
117687|Queenstown|Central Region||CONDO
769535|Sembawang|North Region||CONDO
547172|Hougang|North East Region||CONDO
738223|Woodlands|North Region||CONDO
127140|Clementi|West Region||CONDO
536408|Serangoon|North East Region||CONDO
828739|Punggol|North East Region||CONDO
828744|Punggol|North East Region||CONDO
597625|Bukit Timah|Central Region||CONDO
786180|Yishun|North Region||CONDO
466889|Bedok|East Region||CONDO
457268|Bedok|East Region||CONDO
465507|Bedok|East Region||CONDO
786187|Yishun|North Region||CONDO
248477|Tanglin|Central Region||CONDO
669627|Bukit Batok|West Region||CONDO
418394|Bedok|East Region||CONDO
427205|Geylang|Central Region||CONDO
478936|Bedok|East Region||CONDO
808377|Serangoon|North East Region||CONDO
119749|Queenstown|Central Region||CONDO
658236|Bukit Batok|West Region||CONDO
218814|Kallang|Central Region||CONDO
425746|Bedok|East Region||CONDO
398026|Geylang|Central Region||CONDO
806745|Ang Mo Kio|North East Region||CONDO
359396|Serangoon|North East Region||CONDO
436990|Marine Parade|Central Region||CONDO
239471|Singapore River|Central Region||CONDO
278535|Bukit Timah|Central Region||CONDO
169481|Bukit Merah|Central Region||CONDO
438866|Marine Parade|Central Region||CONDO
129233|Clementi|West Region||CONDO
238403|River Valley|Central Region||CONDO
478930|Bedok|East Region||CONDO
758382|Mandai|North Region||CONDO
455273|Bedok|East Region||CONDO
658220|Bukit Batok|West Region||CONDO
417030|Bedok|East Region||CONDO
309778|Novena|Central Region||CONDO
307645|Novena|Central Region||CONDO
307486|Novena|Central Region||CONDO
828742|Punggol|North East Region||CONDO
419552|Bedok|East Region||CONDO
507199|Pasir Ris|East Region||CONDO
469842|Bedok|East Region||CONDO
338519|Kallang|Central Region||CONDO
548411|Hougang|North East Region||CONDO
459554|Bedok|East Region||CONDO
648239|Jurong West|West Region||CONDO
426233|Bedok|East Region||CONDO
648230|Jurong West|West Region||CONDO
368975|Toa Payoh|Central Region||CONDO
423742|Marine Parade|Central Region||CONDO
466892|Bedok|East Region||CONDO
534064|Hougang|North East Region||CONDO
559476|Serangoon|North East Region||CONDO
357916|Toa Payoh|Central Region||CONDO
786666|Yishun|North Region||CONDO
267313|Bukit Timah|Central Region||CONDO
786184|Yishun|North Region||CONDO
219053|Kallang|Central Region||CONDO
338517|Kallang|Central Region||CONDO
425566|Bedok|East Region||CONDO
518770|Pasir Ris|East Region||CONDO
545465|Hougang|North East Region||CONDO
398412|Geylang|Central Region||CONDO
428127|Geylang|Central Region||CONDO
424228|Marine Parade|Central Region||CONDO
425537|Bedok|East Region||CONDO
509742|Pasir Ris|East Region||CONDO
424268|Marine Parade|Central Region||CONDO
678863|Bukit Panjang|West Region||CONDO
127015|Clementi|West Region||CONDO
579724|Toa Payoh|Central Region||CONDO
556121|Serangoon|North East Region||CONDO
349668|Toa Payoh|Central Region||CONDO
587847|Bukit Panjang|West Region||CONDO
219067|Kallang|Central Region||CONDO
544986|Sengkang|North East Region||CONDO
479233|Bedok|East Region||CONDO
805340|Ang Mo Kio|North East Region||CONDO
759075|Mandai|North Region||CONDO
828741|Punggol|North East Region||CONDO
538008|Serangoon|North East Region||CONDO
128040|Clementi|West Region||CONDO
288411|Bukit Timah|Central Region||CONDO
259844|Tanglin|Central Region||CONDO
426341|Bedok|East Region||CONDO
119002|Queenstown|Central Region||CONDO
467990|Bedok|East Region||CONDO
98051|Southern Islands|Central Region||CONDO
556976|Serangoon|North East Region||CONDO
457593|Bedok|East Region||CONDO
459826|Bedok|East Region||CONDO
437280|Marine Parade|Central Region||CONDO
289895|Bukit Timah|Central Region||CONDO
399264|Geylang|Central Region||CONDO
648245|Jurong West|West Region||CONDO
426154|Bedok|East Region||CONDO
648460|Jurong West|West Region||CONDO
789098|Ang Mo Kio|North East Region||CONDO
598756|Bukit Timah|Central Region||CONDO
568918|Ang Mo Kio|North East Region||CONDO
399941|Geylang|Central Region||CONDO
118977|Queenstown|Central Region||CONDO
419122|Bedok|East Region||CONDO
828740|Punggol|North East Region||CONDO
786161|Yishun|North Region||CONDO
509740|Pasir Ris|East Region||CONDO
544896|Hougang|North East Region||CONDO
329701|Novena|Central Region||CONDO
458845|Bedok|East Region||CONDO
267094|Bukit Timah|Central Region||CONDO
759925|Sembawang|North Region||CONDO
428116|Geylang|Central Region||CONDO
786162|Yishun|North Region||CONDO
539663|Hougang|North East Region||CONDO
579396|Ang Mo Kio|North East Region||CONDO
426025|Bedok|East Region||CONDO
786151|Yishun|North Region||CONDO
467297|Bedok|East Region||CONDO
577813|Bishan|Central Region||CONDO
768130|Sembawang|North Region||CONDO
828831|Punggol|North East Region||CONDO
209301|Kallang|Central Region||CONDO
546195|Hougang|North East Region||CONDO
828745|Punggol|North East Region||CONDO
426671|Geylang|Central Region||CONDO
507225|Pasir Ris|East Region||CONDO
266469|Bukit Timah|Central Region||CONDO
689682|Choa Chu Kang|West Region||CONDO
129202|Clementi|West Region||CONDO
554536|Serangoon|North East Region||CONDO
805095|Serangoon|North East Region||CONDO
425609|Bedok|East Region||CONDO
217663|Kallang|Central Region||CONDO
506941|Pasir Ris|East Region||CONDO
98638|Bukit Merah|Central Region||CONDO
368588|Geylang|Central Region||CONDO
688354|Choa Chu Kang|West Region||CONDO
786178|Yishun|North Region||CONDO
466456|Bedok|East Region||CONDO
257723|Tanglin|Central Region||CONDO
486830|Tampines|East Region||CONDO
348976|Toa Payoh|Central Region||CONDO
328321|Novena|Central Region||CONDO
417278|Bedok|East Region||CONDO
239616|Museum|Central Region||CONDO
786175|Yishun|North Region||CONDO
259852|Tanglin|Central Region||CONDO
239569|River Valley|Central Region||CONDO
768453|Yishun|North Region||CONDO
329776|Novena|Central Region||CONDO
478933|Bedok|East Region||CONDO
579731|Toa Payoh|Central Region||CONDO
278745|Bukit Timah|Central Region||CONDO
786165|Yishun|North Region||CONDO
506886|Pasir Ris|East Region||CONDO
519494|Pasir Ris|East Region||CONDO
465520|Bedok|East Region||CONDO
259288|Tanglin|Central Region||CONDO
458262|Bedok|East Region||CONDO
487449|Tampines|East Region||CONDO
828743|Punggol|North East Region||CONDO
739921|Sungei Kadut|North Region||CONDO
439857|Marine Parade|Central Region||CONDO
268296|Bukit Timah|Central Region||CONDO
559896|Serangoon|North East Region||CONDO
556439|Serangoon|North East Region||CONDO
689859|Choa Chu Kang|West Region||CONDO
545341|Hougang|North East Region||CONDO
555085|Serangoon|North East Region||CONDO
398061|Geylang|Central Region||CONDO
577161|Bishan|Central Region||CONDO
534519|Serangoon|North East Region||CONDO
456083|Bedok|East Region||CONDO
307592|Novena|Central Region||CONDO
399218|Geylang|Central Region||CONDO
575933|Ang Mo Kio|North East Region||CONDO
648925|Jurong West|West Region||CONDO
528791|Tampines|East Region||CONDO
805507|Serangoon|North East Region||CONDO
229422|Newton|Central Region||CONDO
228697|Rochor|Central Region||CONDO
806069|Serangoon|North East Region||CONDO
549277|Hougang|North East Region||CONDO
349689|Toa Payoh|Central Region||CONDO
588049|Bukit Timah|Central Region||CONDO
238260|Singapore River|Central Region||CONDO
589484|Bukit Timah|Central Region||CONDO
458191|Bedok|East Region||CONDO
479242|Bedok|East Region||CONDO
389058|Kallang|Central Region||CONDO
458249|Bedok|East Region||CONDO
786393|Yishun|North Region||CONDO
424217|Bedok|East Region||CONDO
679662|Bukit Panjang|West Region||CONDO
109707|Bukit Merah|Central Region||CONDO
479285|Bedok|East Region||CONDO
266225|Bukit Timah|Central Region||CONDO
437632|Marine Parade|Central Region||CONDO
507462|Pasir Ris|East Region||CONDO
786160|Yishun|North Region||CONDO
658245|Bukit Batok|West Region||CONDO
548691|Hougang|North East Region||CONDO
248306|Tanglin|Central Region||CONDO
768429|Yishun|North Region||CONDO
808399|Serangoon|North East Region||CONDO
117482|Queenstown|Central Region||CONDO
547024|Hougang|North East Region||CONDO
357705|Serangoon|North East Region||CONDO
507086|Pasir Ris|East Region||CONDO
415861|Bedok|East Region||CONDO
389033|Kallang|Central Region||CONDO
544814|Sengkang|North East Region||CONDO
787068|Ang Mo Kio|North East Region||CONDO
557941|Serangoon|North East Region||CONDO
439750|Marine Parade|Central Region||CONDO
127017|Clementi|West Region||CONDO
507012|Pasir Ris|East Region||CONDO
259955|Newton|Central Region||CONDO
809349|Serangoon|North East Region||CONDO
229743|Newton|Central Region||CONDO
239573|River Valley|Central Region||CONDO
228492|Rochor|Central Region||CONDO
486231|Bedok|East Region||CONDO
545141|Hougang|North East Region||CONDO
598726|Bukit Batok|West Region||CONDO
436889|Kallang|Central Region||CONDO
388492|Geylang|Central Region||CONDO
127450|Clementi|West Region||CONDO
218374|Kallang|Central Region||CONDO
399948|Geylang|Central Region||CONDO
429952|Marine Parade|Central Region||CONDO
327981|Kallang|Central Region||CONDO
545181|Hougang|North East Region||CONDO
536703|Hougang|North East Region||CONDO
436915|Kallang|Central Region||CONDO
598727|Bukit Batok|West Region||CONDO
278636|Bukit Timah|Central Region||CONDO
399242|Geylang|Central Region||CONDO
535249|Hougang|North East Region||CONDO
98620|Southern Islands|Central Region||CONDO
467940|Bedok|East Region||CONDO
507297|Pasir Ris|East Region||CONDO
298727|Novena|Central Region||CONDO
419449|Bedok|East Region||CONDO
545317|Hougang|North East Region||CONDO
596748|Bukit Timah|Central Region||CONDO
786186|Yishun|North Region||CONDO
737936|Woodlands|North Region||CONDO
638299|Jurong West|West Region||CONDO
546900|Hougang|North East Region||CONDO
429013|Bedok|East Region||CONDO
786842|Ang Mo Kio|North East Region||CONDO
329928|Novena|Central Region||CONDO
689097|Choa Chu Kang|West Region||CONDO
828821|Punggol|North East Region||CONDO
419638|Bedok|East Region||CONDO
399849|Geylang|Central Region||CONDO
536302|Toa Payoh|Central Region||CONDO
768961|Yishun|North Region||CONDO
297719|Novena|Central Region||CONDO
487257|Tampines|East Region||CONDO
118862|Queenstown|Central Region||CONDO
458497|Bedok|East Region||CONDO
679247|Bukit Panjang|West Region||CONDO
199591|Kallang|Central Region||CONDO
599608|Bukit Timah|Central Region||CONDO
429015|Bedok|East Region||CONDO
534089|Hougang|North East Region||CONDO
288476|Bukit Timah|Central Region||CONDO
208393|Kallang|Central Region||CONDO
465605|Bedok|East Region||CONDO
534239|Hougang|North East Region||CONDO
127302|Clementi|West Region||CONDO
228305|Newton|Central Region||CONDO
648857|Jurong West|West Region||CONDO
589450|Bukit Timah|Central Region||CONDO
479308|Bedok|East Region||CONDO
568471|Serangoon|North East Region||CONDO
249510|Tanglin|Central Region||CONDO
308342|Novena|Central Region||CONDO
467570|Bedok|East Region||CONDO
425019|Marine Parade|Central Region||CONDO
536821|Hougang|North East Region||CONDO
648262|Jurong West|West Region||CONDO
437386|Geylang|Central Region||CONDO
228512|Newton|Central Region||CONDO
249103|Tanglin|Central Region||CONDO
127563|Clementi|West Region||CONDO
126842|Clementi|West Region||CONDO
278620|Bukit Timah|Central Region||CONDO
417713|Bedok|East Region||CONDO
768095|Yishun|North Region||CONDO
557325|Serangoon|North East Region||CONDO
126796|Clementi|West Region||CONDO
426483|Geylang|Central Region||CONDO
658380|Bukit Batok|West Region||CONDO
118930|Queenstown|Central Region||CONDO
507259|Pasir Ris|East Region||CONDO
425050|Marine Parade|Central Region||CONDO
805094|Serangoon|North East Region||CONDO
557537|Serangoon|North East Region||CONDO
368721|Toa Payoh|Central Region||CONDO
556553|Serangoon|North East Region||CONDO
287243|Bukit Timah|Central Region||CONDO
348051|Toa Payoh|Central Region||CONDO
768233|Yishun|North Region||CONDO
268178|Bukit Timah|Central Region||CONDO
479292|Bedok|East Region||CONDO
459557|Bedok|East Region||CONDO
357992|Serangoon|North East Region||CONDO
567953|Ang Mo Kio|North East Region||CONDO
534229|Toa Payoh|Central Region||CONDO
678770|Bukit Panjang|West Region||CONDO
648551|Jurong West|West Region||CONDO
509068|Pasir Ris|East Region||CONDO
248741|Tanglin|Central Region||CONDO
757203|Sembawang|North Region||CONDO
436551|Marine Parade|Central Region||CONDO
424247|Marine Parade|Central Region||CONDO
769592|Sembawang|North Region||CONDO
307421|Novena|Central Region||CONDO
597086|Clementi|West Region||CONDO
98308|Southern Islands|Central Region||CONDO
238143|River Valley|Central Region||CONDO
545174|Hougang|North East Region||CONDO
328468|Kallang|Central Region||CONDO
329371|Novena|Central Region||CONDO
128017|Clementi|West Region||CONDO
548845|Hougang|North East Region||CONDO
267216|Bukit Timah|Central Region||CONDO
438058|Marine Parade|Central Region||CONDO
259715|Tanglin|Central Region||CONDO
518192|Pasir Ris|East Region||CONDO
688360|Choa Chu Kang|West Region||CONDO
596733|Bukit Timah|Central Region||CONDO
238518|River Valley|Central Region||CONDO
436929|Kallang|Central Region||CONDO
228232|Newton|Central Region||CONDO
269204|Bukit Timah|Central Region||CONDO
529878|Tampines|East Region||CONDO
467304|Bedok|East Region||CONDO
327958|Kallang|Central Region||CONDO
418808|Bedok|East Region||CONDO
536467|Serangoon|North East Region||CONDO
169483|Bukit Merah|Central Region||CONDO
648247|Jurong West|West Region||CONDO
437582|Geylang|Central Region||CONDO
786182|Yishun|North Region||CONDO
788366|Yishun|North Region||CONDO
579654|Bishan|Central Region||CONDO
399937|Geylang|Central Region||CONDO
308380|Novena|Central Region||CONDO
806318|Ang Mo Kio|North East Region||CONDO
507149|Pasir Ris|East Region||CONDO
207226|Kallang|Central Region||CONDO
419679|Bedok|East Region||CONDO
518156|Pasir Ris|East Region||CONDO
518145|Pasir Ris|East Region||CONDO
308347|Novena|Central Region||CONDO
459983|Bedok|East Region||CONDO
648300|Jurong West|West Region||CONDO
439966|Marine Parade|Central Region||CONDO
289851|Bukit Timah|Central Region||CONDO
437050|Marine Parade|Central Region||CONDO
98527|Southern Islands|Central Region||CONDO
437878|Marine Parade|Central Region||CONDO
239107|River Valley|Central Region||CONDO
248648|River Valley|Central Region||CONDO
465527|Bedok|East Region||CONDO
415816|Bedok|East Region||CONDO
575345|Bishan|Central Region||CONDO
329929|Novena|Central Region||CONDO
545140|Hougang|North East Region||CONDO
417699|Bedok|East Region||CONDO
768075|Yishun|North Region||CONDO
575266|Bishan|Central Region||CONDO
538184|Hougang|North East Region||CONDO
424216|Bedok|East Region||CONDO
449284|Bedok|East Region||CONDO
347940|Toa Payoh|Central Region||CONDO
518702|Pasir Ris|East Region||CONDO
249056|Tanglin|Central Region||CONDO
768425|Yishun|North Region||CONDO
438049|Marine Parade|Central Region||CONDO
786181|Yishun|North Region||CONDO
425993|Bedok|East Region||CONDO
266331|Bukit Timah|Central Region||CONDO
388761|Geylang|Central Region||CONDO
488350|Tampines|East Region||CONDO
127021|Clementi|West Region||CONDO
587988|Bukit Timah|Central Region||CONDO
307945|Novena|Central Region||CONDO
659248|Bukit Batok|West Region||CONDO
348598|Toa Payoh|Central Region||CONDO
279505|Bukit Timah|Central Region||CONDO
589401|Bukit Timah|Central Region||CONDO
248899|Tanglin|Central Region||CONDO
268445|Bukit Timah|Central Region||CONDO
439640|Marine Parade|Central Region||CONDO
547885|Hougang|North East Region||CONDO
534635|Hougang|North East Region||CONDO
548597|Sengkang|North East Region||CONDO
486442|Bedok|East Region||CONDO
368624|Toa Payoh|Central Region||CONDO
259820|Newton|Central Region||CONDO
768069|Yishun|North Region||CONDO
126816|Clementi|West Region||CONDO
679660|Bukit Panjang|West Region||CONDO
689674|Choa Chu Kang|West Region||CONDO
547168|Hougang|North East Region||CONDO
218502|Kallang|Central Region||CONDO
559586|Serangoon|North East Region||CONDO
549084|Hougang|North East Region||CONDO
207877|Kallang|Central Region||CONDO
557322|Serangoon|North East Region||CONDO
455291|Bedok|East Region||CONDO
828820|Punggol|North East Region||CONDO
576928|Ang Mo Kio|North East Region||CONDO
416980|Bedok|East Region||CONDO
509538|Pasir Ris|East Region||CONDO
249311|River Valley|Central Region||CONDO
575583|Bishan|Central Region||CONDO
127451|Clementi|West Region||CONDO
99309|Bukit Merah|Central Region||CONDO
128015|Clementi|West Region||CONDO
828732|Punggol|North East Region||CONDO
98348|Southern Islands|Central Region||CONDO
768101|Yishun|North Region||CONDO
659766|Bukit Timah|Central Region||CONDO
768076|Yishun|North Region||CONDO
258007|Tanglin|Central Region||CONDO
806328|Ang Mo Kio|North East Region||CONDO
558075|Serangoon|North East Region||CONDO
806765|Serangoon|North East Region||CONDO
309330|Novena|Central Region||CONDO
828730|Punggol|North East Region||CONDO
554720|Serangoon|North East Region||CONDO
768074|Yishun|North Region||CONDO
768437|Yishun|North Region||CONDO
438133|Geylang|Central Region||CONDO
416736|Bedok|East Region||CONDO
486849|Tampines|East Region||CONDO
828729|Punggol|North East Region||CONDO
249696|River Valley|Central Region||CONDO
387977|Geylang|Central Region||CONDO
457776|Bedok|East Region||CONDO
799656|Hougang|North East Region||CONDO
277055|Bukit Timah|Central Region||CONDO
759443|Sembawang|North Region||CONDO
259275|Tanglin|Central Region||CONDO
798508|Hougang|North East Region||CONDO
459892|Bedok|East Region||CONDO
288706|Bukit Timah|Central Region||CONDO
679859|Bukit Panjang|West Region||CONDO
486923|Bedok|East Region||CONDO
669623|Bukit Batok|West Region||CONDO
609779|Jurong East|West Region||CONDO
679089|Bukit Panjang|West Region||CONDO
259711|Tanglin|Central Region||CONDO
249697|River Valley|Central Region||CONDO
266338|Bukit Timah|Central Region||CONDO
518157|Pasir Ris|East Region||CONDO
307674|Novena|Central Region||CONDO
58359|Outram|Central Region||CONDO
466005|Bedok|East Region||CONDO
574424|Bishan|Central Region||CONDO
757189|Sembawang|North Region||CONDO
648241|Jurong West|West Region||CONDO
266388|Bukit Timah|Central Region||CONDO
128628|Clementi|West Region||CONDO
768102|Yishun|North Region||CONDO
548844|Hougang|North East Region||CONDO
126764|Clementi|West Region||CONDO
438774|Marine Parade|Central Region||CONDO
678181|Bukit Panjang|West Region||CONDO
328843|Novena|Central Region||CONDO
98637|Bukit Merah|Central Region||CONDO
417659|Bedok|East Region||CONDO
329341|Novena|Central Region||CONDO
269196|Bukit Timah|Central Region||CONDO
128795|Clementi|West Region||CONDO
359068|Serangoon|North East Region||CONDO
828822|Punggol|North East Region||CONDO
118659|Queenstown|Central Region||CONDO
768072|Yishun|North Region||CONDO
547271|Hougang|North East Region||CONDO
648215|Jurong West|West Region||CONDO
118173|Queenstown|Central Region||CONDO
546670|Sengkang|North East Region||CONDO
768103|Yishun|North Region||CONDO
578393|Ang Mo Kio|North East Region||CONDO
438641|Geylang|Central Region||CONDO
257722|Tanglin|Central Region||CONDO
258210|Tanglin|Central Region||CONDO
577459|Ang Mo Kio|North East Region||CONDO
456644|Bedok|East Region||CONDO
418412|Bedok|East Region||CONDO
368586|Geylang|Central Region||CONDO
534530|Serangoon|North East Region||CONDO
534205|Hougang|North East Region||CONDO
218612|Rochor|Central Region||CONDO
369473|Geylang|Central Region||CONDO
349685|Toa Payoh|Central Region||CONDO
309047|Novena|Central Region||CONDO
669443|Bukit Batok|West Region||CONDO
368496|Toa Payoh|Central Region||CONDO
509336|Pasir Ris|East Region||CONDO
467969|Bedok|East Region||CONDO
488581|Bedok|East Region||CONDO
689670|Choa Chu Kang|West Region||CONDO
239229|River Valley|Central Region||CONDO
127146|Clementi|West Region||CONDO
99200|Bukit Merah|Central Region||CONDO
278684|Bukit Timah|Central Region||CONDO
535436|Hougang|North East Region||CONDO
768331|Yishun|North Region||CONDO
127016|Clementi|West Region||CONDO
229161|Newton|Central Region||CONDO
388945|Kallang|Central Region||CONDO
249405|Tanglin|Central Region||CONDO
828823|Punggol|North East Region||CONDO
465530|Bedok|East Region||CONDO
658582|Bukit Batok|West Region||CONDO
399182|Geylang|Central Region||CONDO
257606|Tanglin|Central Region||CONDO
669605|Bukit Batok|West Region||CONDO
648246|Jurong West|West Region||CONDO
228185|Rochor|Central Region||CONDO
804874|Serangoon|North East Region||CONDO
238010|River Valley|Central Region||CONDO
669957|Bukit Batok|West Region||CONDO
369279|Geylang|Central Region||CONDO
98617|Southern Islands|Central Region||CONDO
159960|Queenstown|Central Region||CONDO
458704|Bedok|East Region||CONDO
576682|Ang Mo Kio|North East Region||CONDO
424442|Marine Parade|Central Region||CONDO
419684|Bedok|East Region||CONDO
98627|Southern Islands|Central Region||CONDO
688496|Choa Chu Kang|West Region||CONDO
805336|Ang Mo Kio|North East Region||CONDO
557933|Serangoon|North East Region||CONDO
259710|Tanglin|Central Region||CONDO
425779|Bedok|East Region||CONDO
456250|Bedok|East Region||CONDO
424806|Bedok|East Region||CONDO
307971|Novena|Central Region||CONDO
738377|Woodlands|North Region||CONDO
797729|Hougang|North East Region||CONDO
519933|Pasir Ris|East Region||CONDO
788250|Yishun|North Region||CONDO
239228|River Valley|Central Region||CONDO
248362|Tanglin|Central Region||CONDO
399940|Geylang|Central Region||CONDO
419806|Bedok|East Region||CONDO
679974|Bukit Panjang|West Region||CONDO
689098|Choa Chu Kang|West Region||CONDO
289844|Bukit Timah|Central Region||CONDO
518152|Pasir Ris|East Region||CONDO
117484|Queenstown|Central Region||CONDO
269199|Bukit Timah|Central Region||CONDO
768071|Yishun|North Region||CONDO
425231|Bedok|East Region||CONDO
117686|Queenstown|Central Region||CONDO
287318|Bukit Timah|Central Region||CONDO
768070|Yishun|North Region||CONDO
428620|Geylang|Central Region||CONDO
828731|Punggol|North East Region||CONDO
468045|Bedok|East Region||CONDO
209295|Kallang|Central Region||CONDO
229658|Newton|Central Region||CONDO
458472|Bedok|East Region||CONDO
768077|Yishun|North Region||CONDO
423468|Geylang|Central Region||CONDO
419364|Bedok|East Region||CONDO
428403|Bedok|East Region||CONDO
758490|Yishun|North Region||CONDO
509060|Pasir Ris|East Region||CONDO
518146|Pasir Ris|East Region||CONDO
488172|Bedok|East Region||CONDO
359104|Serangoon|North East Region||CONDO
328498|Kallang|Central Region||CONDO
486842|Tampines|East Region||CONDO
589320|Bukit Panjang|West Region||CONDO
486715|Tampines|East Region||CONDO
757710|Sembawang|North Region||CONDO
509214|Pasir Ris|East Region||CONDO
678187|Bukit Panjang|West Region||CONDO
576405|Bishan|Central Region||CONDO
229630|Newton|Central Region||CONDO
808652|Serangoon|North East Region||CONDO
518147|Pasir Ris|East Region||CONDO
578212|Ang Mo Kio|North East Region||CONDO
437580|Geylang|Central Region||CONDO
288023|Bukit Timah|Central Region||CONDO
518158|Pasir Ris|East Region||CONDO
788023|Yishun|North Region||CONDO
399939|Geylang|Central Region||CONDO
249047|Tanglin|Central Region||CONDO
228175|Rochor|Central Region||CONDO
268535|Bukit Timah|Central Region||CONDO
436820|Marine Parade|Central Region||CONDO
509478|Pasir Ris|East Region||CONDO
554715|Serangoon|North East Region||CONDO
429450|Marine Parade|Central Region||CONDO
658786|Bukit Batok|West Region||CONDO
425901|Bedok|East Region||CONDO
757264|Sembawang|North Region||CONDO
768322|Yishun|North Region||CONDO
546694|Hougang|North East Region||CONDO
648271|Jurong West|West Region||CONDO
547941|Hougang|North East Region||CONDO
98413|Bukit Merah|Central Region||CONDO
299922|Novena|Central Region||CONDO
99196|Bukit Merah|Central Region||CONDO
557948|Serangoon|North East Region||CONDO
457669|Bedok|East Region||CONDO
229006|Newton|Central Region||CONDO
478929|Bedok|East Region||CONDO
757265|Sembawang|North Region||CONDO
369169|Toa Payoh|Central Region||CONDO
278664|Bukit Timah|Central Region||CONDO
538481|Serangoon|North East Region||CONDO
466964|Bedok|East Region||CONDO
275887|Bukit Timah|Central Region||CONDO
479260|Bedok|East Region||CONDO
534981|Serangoon|North East Region||CONDO
229414|Newton|Central Region||CONDO
428606|Geylang|Central Region||CONDO
479240|Bedok|East Region||CONDO
544916|Hougang|North East Region||CONDO
589663|Bukit Timah|Central Region||CONDO
425345|Bedok|East Region||CONDO
458441|Bedok|East Region||CONDO
677820|Bukit Panjang|West Region||CONDO
449033|Bedok|East Region||CONDO
658247|Bukit Batok|West Region||CONDO
268855|Tanglin|Central Region||CONDO
239618|Museum|Central Region||CONDO
276545|Bukit Timah|Central Region||CONDO
426225|Bedok|East Region||CONDO
568579|Ang Mo Kio|North East Region||CONDO
805333|Ang Mo Kio|North East Region||CONDO
768073|Yishun|North Region||CONDO
799060|Sengkang|North East Region||CONDO
298737|Novena|Central Region||CONDO
757208|Sembawang|North Region||CONDO
806041|Serangoon|North East Region||CONDO
128041|Clementi|West Region||CONDO
308346|Novena|Central Region||CONDO
459972|Bedok|East Region||CONDO
507281|Pasir Ris|East Region||CONDO
788722|Ang Mo Kio|North East Region||CONDO
768078|Yishun|North Region||CONDO
609776|Jurong East|West Region||CONDO
259555|Tanglin|Central Region||CONDO
519175|Pasir Ris|East Region||CONDO
548228|Hougang|North East Region||CONDO
127718|Clementi|West Region||CONDO
98575|Southern Islands|Central Region||CONDO
574492|Ang Mo Kio|North East Region||CONDO
286888|Bukit Timah|Central Region||CONDO
424211|Bedok|East Region||CONDO
638252|Jurong West|West Region||CONDO
398668|Geylang|Central Region||CONDO
